source,external_id,lat,lon,species
legacy_app,625,-33.41838719828643,-70.56205266671255,
legacy_app,16966,-33.415266788512,-70.56494413209097,
legacy_app,16744,-33.4156248,-70.5626211,
legacy_app,944496,-33.4159436,-70.5618316,
legacy_app,16839,-33.41581,-70.5618365,
legacy_app,79828,-33.41466033357865,-70.56625408540705,
legacy_app,39381,-33.4156016,-70.5617835,
legacy_app,38208,-33.4148235,-70.5676324,
legacy_app,51201,-33.4144532,-70.5666765,
legacy_app,51066,-33.41608552268638,-70.5701328161903,
legacy_app,36646,-33.41603958201075,-70.57015073993486,
legacy_app,33830,-33.41599944002779,-70.57017080271609,
legacy_app,36684,-33.41592325542043,-70.57018779846986,
legacy_app,137736,-33.4141826,-70.5669291,
legacy_app,37103,-33.41587481412511,-70.57039833020336,
legacy_app,113180,-33.414903459377726,-70.56176887495711,
legacy_app,63357,-33.41393397073705,-70.56582695613656,
legacy_app,53140,-33.41493367552656,-70.5615725587477,
legacy_app,23516,-33.413868783847406,-70.56488532588396,
legacy_app,52225,-33.41485415585559,-70.56160464736286,
legacy_app,52207,-33.413840640335074,-70.56488561157728,
legacy_app,33768,-33.4143124,-70.5683205,
legacy_app,36676,-33.415439,-70.5703694,
legacy_app,37123,-33.4166312,-70.5715115,
legacy_app,54414,-33.4141463,-70.5683465,
legacy_app,22952,-33.4138456,-70.5634626,
legacy_app,53077,-33.41399290214561,-70.5680512301242,
legacy_app,113138,-33.4137835,-70.5634871,
legacy_app,36999,-33.41632988970771,-70.57152675883266,
legacy_app,51610,-33.414014800000004,-70.56251954999999,
legacy_app,39117,-33.414421641737306,-70.56149326743972,
legacy_app,33235,-33.41524982257862,-70.57068266372775,
legacy_app,51488,-33.4134559,-70.5644219,
legacy_app,54944,-33.42510130448859,-70.56253748548161,
legacy_app,138304,-33.41508145795761,-70.57059629680221,
legacy_app,36687,-33.4159964,-70.5715805,
legacy_app,17401,-33.415943,-70.5593329,
legacy_app,86824,-33.413424851086916,-70.56721240462993,
legacy_app,54460,-33.41396646338303,-70.56901487681134,
legacy_app,45007,-33.4134084,-70.5634916,
legacy_app,37029,-33.41654867751802,-70.57216607906904,
legacy_app,42839,-33.41477371449859,-70.57056941834121,
legacy_app,36584,-33.41475265248263,-70.57058506860896,
legacy_app,37865,-33.416438,-70.5722246,
legacy_app,21930,-33.414485181253006,-70.56058751316992,
legacy_app,70223,-33.42495352118223,-70.56136150375276,
legacy_app,38716,-33.41555296900138,-70.57165251319844,
legacy_app,38098,-33.4136985,-70.5690784,
legacy_app,12286,-33.4161786,-70.5722124,
legacy_app,51287,-33.41442510867853,-70.56046603788191,
legacy_app,51576,-33.4146739,-70.5600908,
legacy_app,52029,-33.41330541709335,-70.56268918476223,
legacy_app,33766,-33.41308118341035,-70.56741661597245,
legacy_app,137704,-33.41615610300136,-70.57232045253281,
legacy_app,65871,-33.42559911604499,-70.56240914884856,
legacy_app,42600,-33.42560359241279,-70.56237511223766,
legacy_app,38919,-33.41712157797396,-70.57291096823525,
legacy_app,37315,-33.4172295,-70.5729797,
legacy_app,97134,-33.41441443795281,-70.5707010026472,
legacy_app,53087,-33.4134701222188,-70.56189887081682,
legacy_app,51831,-33.416966001609445,-70.57293916628711,
legacy_app,53366,-33.41304,-70.567862,
legacy_app,45061,-33.41275470497932,-70.56462994222963,
legacy_app,19798,-33.41354528518123,-70.56155813279005,
legacy_app,53727,-33.425109024180735,-70.56093175411539,
legacy_app,137962,-33.41592503602149,-70.57240206802123,
legacy_app,93638,-33.425934943992424,-70.5628127243837,
legacy_app,51345,-33.41342648532532,-70.56164958729809,
legacy_app,56310,-33.425223318057476,-70.56097446934047,
legacy_app,19938,-33.42634687941766,-70.56607665204777,
legacy_app,52381,-33.41381381396441,-70.57015939996708,
legacy_app,20256,-33.42638624138408,-70.56561726017588,
legacy_app,79579,-33.414176463153574,-70.57078237757516,
legacy_app,121263,-33.41733312458816,-70.57335045801271,
legacy_app,23605,-33.42639991142875,-70.56482387440813,
legacy_app,1197,-33.4253567435378,-70.56099910289106,
legacy_app,20419,-33.42640572523369,-70.56459965535616,
legacy_app,36594,-33.41413315281649,-70.57081521744965,
legacy_app,36771,-33.41259482328655,-70.56683817297191,
legacy_app,33812,-33.412592612324644,-70.56693146154063,
legacy_app,22965,-33.4258270656609,-70.56190792319559,
legacy_app,38013,-33.412547238793344,-70.56677365223877,
legacy_app,36307,-33.41709869865547,-70.57339350506166,
legacy_app,38719,-33.41437835000001,-70.5712932,
