source,external_id,lat,lon,species
legacy_app,625,-33.41838719828643,-70.56205266671255,
legacy_app,55428,-33.42269774397005,-70.56646184977029,
legacy_app,53266,-33.41612064972644,-70.56643714701634,
legacy_app,52271,-33.41607,-70.5627111,
legacy_app,16966,-33.415266788512,-70.56494413209097,
legacy_app,137854,-33.4152802,-70.5667022,
legacy_app,131623,-33.4162872,-70.5619017,
legacy_app,37359,-33.41501838706336,-70.5660556734449,
legacy_app,16744,-33.4156248,-70.5626211,
legacy_app,36773,-33.41515236850719,-70.56713704123547,
legacy_app,99381,-33.4159323,-70.5619092,
legacy_app,51609,-33.4155425,-70.5624947,
legacy_app,944496,-33.4159436,-70.5618316,
legacy_app,17128,-33.4154176,-70.5625967,
legacy_app,79959,-33.414988869512506,-70.56724950477225,
legacy_app,51748,-33.4147862674482,-70.56624615650102,
legacy_app,16839,-33.41581,-70.5618365,
legacy_app,50055,-33.414678166858316,-70.56567131093733,
legacy_app,33748,-33.41496534612969,-70.56748901649934,
legacy_app,16765,-33.415309,-70.5625292,
legacy_app,79828,-33.41466033357865,-70.56625408540705,
legacy_app,94496,-33.415622763730205,-70.56188690798633,
legacy_app,17093,-33.4155986,-70.5618676,
legacy_app,54596,-33.41481200580645,-70.56736257039887,
legacy_app,39381,-33.4156016,-70.5617835,
legacy_app,54456,-33.4145593,-70.5661369,
legacy_app,79555,-33.41457247247774,-70.56645795644869,
legacy_app,50691,-33.4162423,-70.5700043,
legacy_app,38208,-33.4148235,-70.5676324,
legacy_app,16477,-33.41574431852857,-70.56140242730392,
legacy_app,51514,-33.414418224638496,-70.5656880789439,
legacy_app,38089,-33.414384,-70.5653507,
legacy_app,51201,-33.4144532,-70.5666765,
legacy_app,38690,-33.4163283184688,-70.57030720894943,
legacy_app,33770,-33.4146998,-70.5677911,
legacy_app,16612,-33.4152686,-70.5618843,
legacy_app,51066,-33.41608552268638,-70.5701328161903,
legacy_app,17791,-33.4152891,-70.5617856,
legacy_app,33826,-33.416053500890435,-70.57015106630723,
legacy_app,37803,-33.41483876829965,-70.56261856298433,
legacy_app,36646,-33.41603958201075,-70.57015073993486,
legacy_app,89763,-33.416047809332206,-70.57016031927836,
legacy_app,79961,-33.41610869655009,-70.5702641944258,
legacy_app,36473,-33.41608722926344,-70.57025805650945,
legacy_app,33830,-33.41599944002779,-70.57017080271609,
legacy_app,39343,-33.4147334101161,-70.5627283579411,
legacy_app,33350,-33.41593089136046,-70.5701806865956,
legacy_app,33322,-33.41590886694854,-70.57016654344791,
legacy_app,36684,-33.41592325542043,-70.57018779846986,
legacy_app,36343,-33.41597151372838,-70.57029406026503,
