source,external_id,lat,lon,species
legacy_app,625,-33.41838719828643,-70.56205266671255,
legacy_app,53266,-33.41612064972644,-70.56643714701634,
legacy_app,16966,-33.415266788512,-70.56494413209097,
legacy_app,131623,-33.4162872,-70.5619017,
legacy_app,16744,-33.4156248,-70.5626211,
legacy_app,99381,-33.4159323,-70.5619092,
legacy_app,944496,-33.4159436,-70.5618316,
legacy_app,79959,-33.414988869512506,-70.56724950477225,
legacy_app,16839,-33.41581,-70.5618365,
legacy_app,33748,-33.41496534612969,-70.56748901649934,
legacy_app,79828,-33.41466033357865,-70.56625408540705,
legacy_app,17093,-33.4155986,-70.5618676,
legacy_app,39381,-33.4156016,-70.5617835,
legacy_app,79555,-33.41457247247774,-70.56645795644869,
legacy_app,38208,-33.4148235,-70.5676324,
legacy_app,51514,-33.414418224638496,-70.5656880789439,
legacy_app,51201,-33.4144532,-70.5666765,
legacy_app,33770,-33.4146998,-70.5677911,
legacy_app,51066,-33.41608552268638,-70.5701328161903,
legacy_app,33826,-33.416053500890435,-70.57015106630723,
legacy_app,36646,-33.41603958201075,-70.57015073993486,
legacy_app,79961,-33.41610869655009,-70.5702641944258,
legacy_app,33830,-33.41599944002779,-70.57017080271609,
legacy_app,33350,-33.41593089136046,-70.5701806865956,
legacy_app,36684,-33.41592325542043,-70.57018779846986,
legacy_app,37523,-33.4151292,-70.5616324,
legacy_app,137736,-33.4141826,-70.5669291,
legacy_app,37595,-33.4148524,-70.5620043,
legacy_app,37103,-33.41587481412511,-70.57039833020336,
legacy_app,51166,-33.4141644,-70.5671527,
legacy_app,113180,-33.414903459377726,-70.56176887495711,
legacy_app,113210,-33.41507765,-70.56144905,
legacy_app,63357,-33.41393397073705,-70.56582695613656,
legacy_app,110171,-33.4139493,-70.5647408,
legacy_app,53140,-33.41493367552656,-70.5615725587477,
legacy_app,54466,-33.4143753,-70.5682577,
legacy_app,23516,-33.413868783847406,-70.56488532588396,
legacy_app,45157,-33.4138922,-70.5646012,
legacy_app,52225,-33.41485415585559,-70.56160464736286,
legacy_app,39303,-33.4149153,-70.5614692,
legacy_app,52207,-33.413840640335074,-70.56488561157728,
legacy_app,37371,-33.415638844008356,-70.57045729791776,
legacy_app,33768,-33.4143124,-70.5683205,
legacy_app,53313,-33.41449065772738,-70.56878102147145,
legacy_app,36676,-33.415439,-70.5703694,
legacy_app,36775,-33.415389751462236,-70.57035122930489,
legacy_app,37123,-33.4166312,-70.5715115,
legacy_app,53223,-33.414114609071,-70.56821894495764,
legacy_app,54414,-33.4141463,-70.5683465,
legacy_app,17179,-33.41386115645722,-70.56343566337961,
legacy_app,22952,-33.4138456,-70.5634626,
legacy_app,36672,-33.416466633720844,-70.57151352064028,
legacy_app,53077,-33.41399290214561,-70.5680512301242,
legacy_app,38928,-33.41630074446589,-70.5714380280515,
legacy_app,113138,-33.4137835,-70.5634871,
legacy_app,52889,-33.4137787,-70.5634436,
legacy_app,36999,-33.41632988970771,-70.57152675883266,
legacy_app,37180,-33.416190605483926,-70.5714468912671,
legacy_app,51610,-33.414014800000004,-70.56251954999999,
legacy_app,113168,-33.4139386,-70.5626741,
legacy_app,39117,-33.414421641737306,-70.56149326743972,
legacy_app,54584,-33.414092667997224,-70.56877772126565,
legacy_app,33235,-33.41524982257862,-70.57068266372775,
legacy_app,36755,-33.41357132016005,-70.56719521214669,
legacy_app,51488,-33.4134559,-70.5644219,
legacy_app,53361,-33.41514646064567,-70.5603122942858,
legacy_app,54944,-33.42510130448859,-70.56253748548161,
legacy_app,87208,-33.41608190929921,-70.57157520121743,
legacy_app,138304,-33.41508145795761,-70.57059629680221,
legacy_app,36441,-33.41505581846398,-70.57060003677923,
legacy_app,36687,-33.4159964,-70.5715805,
legacy_app,138216,-33.41356523783374,-70.56764186801144,
legacy_app,17401,-33.415943,-70.5593329,
legacy_app,38820,-33.41597944613397,-70.57162601902705,
legacy_app,86824,-33.413424851086916,-70.56721240462993,
legacy_app,52174,-33.4142924,-70.5612887,
legacy_app,54460,-33.41396646338303,-70.56901487681134,
legacy_app,39053,-33.4153986,-70.5597535,
legacy_app,45007,-33.4134084,-70.5634916,
legacy_app,54083,-33.41335,-70.5672268,
legacy_app,37029,-33.41654867751802,-70.57216607906904,
legacy_app,37869,-33.41651828708614,-70.5721747491317,
legacy_app,42839,-33.41477371449859,-70.57056941834121,
legacy_app,89903,-33.41330148472378,-70.56733755234443,
legacy_app,36584,-33.41475265248263,-70.57058506860896,
legacy_app,78889,-33.41524566209021,-70.55972370709664,
legacy_app,37865,-33.416438,-70.5722246,
legacy_app,112064,-33.4130659,-70.5648642,
legacy_app,21930,-33.414485181253006,-70.56058751316992,
legacy_app,37184,-33.41466912181251,-70.57060818187209,
legacy_app,70223,-33.42495352118223,-70.56136150375276,
legacy_app,39369,-33.4144647,-70.5605593,
legacy_app,38716,-33.41555296900138,-70.57165251319844,
legacy_app,37878,-33.41634820100053,-70.57228920051949,
legacy_app,38098,-33.4136985,-70.5690784,
legacy_app,33764,-33.41457763638081,-70.57062437231146,
legacy_app,12286,-33.4161786,-70.5722124,
legacy_app,23149,-33.425562008648825,-70.56258525296282,
legacy_app,51287,-33.41442510867853,-70.56046603788191,
legacy_app,22888,-33.4129863,-70.5642991,
legacy_app,51576,-33.4146739,-70.5600908,
legacy_app,52551,-33.41557638014002,-70.57181107065293,
legacy_app,52029,-33.41330541709335,-70.56268918476223,
legacy_app,33776,-33.413077139916524,-70.5673887494668,
legacy_app,33766,-33.41308118341035,-70.56741661597245,
legacy_app,87387,-33.41295314039541,-70.56414296955586,
legacy_app,137704,-33.41615610300136,-70.57232045253281,
legacy_app,131637,-33.412968,-70.5640105,
legacy_app,65871,-33.42559911604499,-70.56240914884856,
legacy_app,54544,-33.41545135973065,-70.57178188706618,
legacy_app,42600,-33.42560359241279,-70.56237511223766,
legacy_app,38978,-33.41597854899181,-70.57223025709192,
legacy_app,38919,-33.41712157797396,-70.57291096823525,
legacy_app,22136,-33.41288383899257,-70.56438152759101,
legacy_app,37315,-33.4172295,-70.5729797,
legacy_app,134881,-33.41608414606722,-70.57235281868248,
legacy_app,97134,-33.41441443795281,-70.5707010026472,
legacy_app,50855,-33.41328701978654,-70.56239916832227,
legacy_app,53087,-33.4134701222188,-70.56189887081682,
legacy_app,34532,-33.4159023918058,-70.57228577321764,
legacy_app,51831,-33.416966001609445,-70.57293916628711,
legacy_app,36459,-33.4130392,-70.5678123,
legacy_app,53366,-33.41304,-70.567862,
legacy_app,38929,-33.417161057952505,-70.57305864080453,
legacy_app,45061,-33.41275470497932,-70.56462994222963,
legacy_app,37224,-33.4143091440274,-70.57068510017383,
legacy_app,19798,-33.41354528518123,-70.56155813279005,
legacy_app,38988,-33.41581481819407,-70.57229311250566,
legacy_app,53727,-33.425109024180735,-70.56093175411539,
legacy_app,34540,-33.41581851034508,-70.57231173127899,
legacy_app,137962,-33.41592503602149,-70.57240206802123,
legacy_app,52246,-33.4126737,-70.5651902,
legacy_app,93638,-33.425934943992424,-70.5628127243837,
legacy_app,51139,-33.4173448,-70.5732366,
legacy_app,51345,-33.41342648532532,-70.56164958729809,
legacy_app,51731,-33.412655608568755,-70.56475683024081,
legacy_app,56310,-33.425223318057476,-70.56097446934047,
legacy_app,52151,-33.41368494916648,-70.56101952162183,
legacy_app,19938,-33.42634687941766,-70.56607665204777,
legacy_app,37819,-33.41381381396441,-70.57015939996708,
legacy_app,52381,-33.41381381396441,-70.57015939996708,
legacy_app,54205,-33.4150907,-70.5590818,
